Column1,Name,Country,Sales($),Profit($),Assets($),Market Value($)
1597,Palantir Technologies,United States,2300000000,298600000,4800000000,48500000000
1598,Asbury Automotive Group,United States,15400000000,568200000,10100000000,4900000000
1599,Fortum,Finland,7000000000,-2300000000,20500000000,14300000000
1600,Mirae Asset Financial Group,South Korea,5100000000,193200000,1.014E+11,3400000000
1601,Ayala Corp,Philippines,5400000000,732300000,29200000000,6700000000
1602,Atlassian,United States,4200000000,-162600000,5100000000,46800000000
1603,Jio Financial Services,India,224000000,193800000,17400000000,27200000000
1604,PT Amman Mineral Internasional,Indonesia,2000000000,252100000,9900000000,46600000000
1605,SLM,United States,3100000000,752800000,28300000000,4600000000
1606,Trade Desk,United States,2100000000,201300000,4700000000,46400000000
1607,Hachijuni Bank,Japan,1400000000,256400000,98000000000,3200000000
1608,New Hope Liuhe,China,18300000000,100000,17500000000,6100000000
1609,SBA Communications,United States,2700000000,555100000,10000000000,21400000000
1610,Electric Power Development,Japan,8700000000,537900000,23000000000,3000000000
1611,Autoliv,Sweden,10600000000,540000000,8300000000,10200000000
1612,United Natural Foods,United States,30300000000,-115000000,7700000000,666000000
1613,Midea Real Estate Holding,China,10500000000,131100000,28400000000,1000000000
1614,Anhui Construction Engineering Group,China,12300000000,211400000,23200000000,1200000000
1615,Compal Electronics,Taiwan,29800000000,259800000,13800000000,5000000000
1616,Avenue Supermarts,India,6100000000,306300000,2500000000,36600000000
1617,Beijing Shougang,China,15900000000,97300000,19000000000,3500000000
1618,BAC Holding International,Colombia,3800000000,610800000,36300000000,2900000000
1619,Synovus,United States,3500000000,466100000,59800000000,5900000000
1620,DCC,Ireland,24900000000,409900000,12000000000,7400000000
1621,Link REIT,Hong Kong,1700000000,-244700000,32400000000,11900000000
1622,Japan Securities,Japan,346000000,55500000,90800000000,907000000
1623,Iron Mountain,United States,5600000000,193700000,17800000000,24000000000
1624,SKF Group,Sweden,9600000000,585500000,11200000000,9900000000
1625,D'Ieteren,Belgium,8600000000,545600000,8000000000,11400000000
1626,Thai Beverage,Thailand,7900000000,751900000,13600000000,9200000000
1627,Zheshang Development Group,China,28500000000,96200000,6500000000,782000000
1628,Altice USA,United States,9200000000,6100000,31900000000,1000000000
1629,Kyushu Financial Group,Japan,1500000000,182500000,89300000000,2700000000
1630,Nishi-nippon Financial Holdings,Japan,1200000000,163000000,89100000000,1800000000
1631,Rakuten Bank,Japan,948000000,238100000,89100000000,3300000000
1632,Starwood Property Trust,United States,2200000000,433600000,66200000000,6600000000
1633,Tapestry,United States,6700000000,880800000,13700000000,9700000000
1634,UCB,Belgium,5700000000,370800000,17200000000,25700000000
1635,Monolithic Power Systems,United States,1800000000,410100000,2600000000,35500000000
1636,Bank of Zhengzhou,China,3800000000,229800000,87600000000,1000000000
1637,Sinotrans Ltd.,China,14400000000,567500000,11000000000,4000000000
1638,Insurance Australia Group,Australia,8400000000,511800000,17000000000,10100000000
1639,North Pacific Bank,Japan,884000000,89300000,87500000000,1400000000
1640,Huaibei Mining Holdings,China,9900000000,795300000,12100000000,7000000000
1641,Lennox International,United States,5000000000,616400000,3000000000,17500000000
1642,Airports of Thailand,Thailand,1800000000,480700000,5400000000,26400000000
1643,Cencosud,Chile,19700000000,157100000,16000000000,5700000000
1644,Valley National Bancorp,United States,3500000000,448200000,61000000000,4000000000
1645,Formosa Chemicals,Taiwan,10600000000,345100000,17800000000,10300000000
1646,Hirogin Holdings,Japan,1300000000,191500000,84500000000,2300000000
1647,Gold Fields,South Africa,4500000000,700600000,8200000000,14500000000
1648,Zhejiang Expressway Co. Ltd.,China,2400000000,706700000,28300000000,4000000000
1649,Columbia Bank,United States,3000000000,486800000,52200000000,4300000000
1650,Datadog,United States,2300000000,115300000,4100000000,40200000000
1651,Companhia Energetica de Minas Gerais,Brazil,7400000000,1200000000,11300000000,5800000000
1652,Liberty Global,United Kingdom,7600000000,-2800000000,40600000000,6800000000
1653,W. P. Carey,United States,1700000000,573200000,17600000000,13200000000
1654,Yamaguchi Financial,Japan,1200000000,174400000,82900000000,2400000000
1655,Jiangsu Zhongnan Construction Group,China,9200000000,-729000000,30600000000,297000000
1656,Thai Oil,Thailand,13400000000,589000000,11700000000,2900000000
1657,B3,Brazil,1800000000,809000000,9800000000,12200000000
1658,Gap,United States,14900000000,502000000,11000000000,8100000000
1659,Novonesis A/S,Denmark,2600000000,438800000,4200000000,29500000000
1660,Power Assets Holdings,Hong Kong,165000000,766800000,12300000000,12800000000
1661,Sumitomo Metal Mining,Japan,10000000000,405300000,20000000000,9000000000
1662,Commercial International Bank,Egypt,4700000000,966700000,20600000000,4800000000
1663,ARC Resources,Canada,3900000000,894900000,9100000000,11300000000
1664,Asia Commercial Bank,Vietnam,2700000000,673100000,29600000000,4300000000
1665,Shenzhou International Group Holdings,China,3500000000,642600000,6900000000,15600000000
1666,AGC,Japan,14000000000,157500000,19800000000,7500000000
1667,Adecco Group,Switzerland,25800000000,331600000,13300000000,6700000000
1668,Avolta,Switzerland,14200000000,97100000,19600000000,6200000000
1669,Graphic Packaging,United States,9200000000,681000000,11300000000,8600000000
1670,BayWa,Germany,24800000000,-106100000,14300000000,932000000
1671,Daou Data,South Korea,7500000000,51400000,40300000000,340000000
1672,Brookfield Business,United States,9700000000,512500000,20900000000,2100000000
1673,Dai Nippon Printing,Japan,9900000000,767100000,12900000000,7400000000
1674,Skechers USA,United States,8300000000,592000000,7600000000,10400000000
1675,EQT AB,Sweden,2200000000,142000000,10200000000,37800000000
1676,Jiangxi Bank,China,3100000000,100900000,77900000000,618000000
1677,Jiangsu Changshu Rural Commercial Bank,China,2300000000,479500000,50500000000,3400000000
1678,Heico,United States,3200000000,425300000,7300000000,29800000000
1679,Ansys,United States,2200000000,434600000,7200000000,28600000000
1680,Kyoto Financial Group,Japan,918000000,218300000,76500000000,1200000000
1681,Skanska,Sweden,15800000000,461000000,15000000000,7500000000
1682,Arab Bank,Jordan,2900000000,536000000,40400000000,3900000000
1683,Segro,United Kingdom,931000000,-314500000,22100000000,15900000000
1684,Incyte,United States,3800000000,745400000,7100000000,12800000000
1685,Crown Holdings,United States,11800000000,415000000,14700000000,10300000000
1686,Seres Group,China,7800000000,-223800000,8700000000,18400000000
1687,Ampol ,Australia,24900000000,364500000,9100000000,5600000000
1688,Medipal Holdings,Japan,24600000000,286800000,11900000000,3000000000
1689,Wuestenrot & Wuerttembergische,Germany,5800000000,276900000,73800000000,1300000000
1690,Daishi Hokuetsu Financial Group,Japan,1200000000,146600000,73600000000,1400000000
1691,CoStar Group,United States,2500000000,294200000,9000000000,35700000000
1692,Jindal Steel & Power,India,6000000000,717300000,9400000000,12400000000
1693,Host Hotels & Resorts,United States,5400000000,721000000,12500000000,13000000000
1694,Ceconomy,Germany,24100000000,120300000,10800000000,1500000000
1695,Eurazeo,France,2400000000,2000000000,10800000000,6100000000
1696,Hengyi Petrochemical ,China,19400000000,113600000,15200000000,3600000000
1697,LIC Housing Finance,India,3300000000,574800000,34900000000,4300000000
1698,Adani Green Energy,India,1100000000,132900000,10600000000,34800000000
1699,DGB Financial Group,South Korea,3800000000,233000000,71500000000,1000000000
1700,Lasertec,Japan,1600000000,463100000,1700000000,25100000000
1701,China Grand Automotive Services,China,18700000000,-9300000,15500000000,1700000000
1702,Gunma Bank,Japan,1400000000,215200000,71500000000,2600000000
1703,Bajaj Holdings & Investment,India,207000000,877800000,7800000000,11000000000
1704,Celltrion,South Korea,1800000000,297600000,15000000000,29100000000
1705,"Chugin Financial Group,Inc.",Japan,1200000000,147900000,71100000000,1800000000
1706,Bank of Jiujiang,Hong Kong,3100000000,59400000,71000000000,2300000000
1707,KION Group,Germany,12500000000,373800000,20600000000,6400000000
1708,Rite Aid,United States,23500000000,-1600000000,7100000000,7000000
1709,Orpea,France,5600000000,1500000000,15400000000,2300000000
1710,Focus Media Information Technology,China,1600000000,686900000,3500000000,13600000000
1711,CTP,Netherlands,786000000,1000000000,17000000000,8200000000
1712,Umicore,Belgium,19700000000,416300000,11200000000,5100000000
1713,Warner Music Group,United States,6400000000,522000000,8700000000,16600000000
1714,SBI Sumishin Net Bank,Japan,819000000,171800000,70500000000,2600000000
1715,Toppan Printing,Japan,11600000000,514500000,16100000000,7800000000
1716,Everbright Securities,China,1900000000,549800000,36600000000,3500000000
1717,Parkland,Canada,23200000000,288400000,10300000000,5100000000
1718,Shanghai Tunnel Engineering Co. Ltd.,China,10700000000,409200000,22200000000,3100000000
1719,Taiwan Business Bank,Taiwan,2000000000,316300000,69500000000,4400000000
1720,Telia,Sweden,8500000000,28000000,20500000000,9900000000
1721,77 Bank,Japan,905000000,206100000,69400000000,2300000000
1722,Kawasaki Kisen Kaisha,Japan,6700000000,724600000,13900000000,10500000000
1723,IDEX,United States,3200000000,577700000,5900000000,16800000000
1724,Indorama Ventures,Thailand,15300000000,-324700000,17200000000,3900000000
1725,Kingfisher,United Kingdom,16200000000,430200000,15200000000,6200000000
1726,Braskem,Brazil,14000000000,-1200000000,18700000000,3000000000
1727,Lotte Shopping,South Korea,11000000000,139600000,22900000000,1400000000
1728,Gaming And Leisure Properties,United States,1500000000,725000000,11800000000,12500000000
1729,Quilter,United Kingdom,5800000000,52200000,68000000000,1900000000
1730,Bendigo & Adelaide Bank,Australia,3000000000,352000000,67900000000,4100000000
1731,Daou Technology,South Korea,7100000000,152700000,39900000000,620000000
1732,BOK Financial,United States,3300000000,448400000,50200000000,6200000000
1733,Marks & Spencer,United Kingdom,15400000000,496700000,10700000000,7200000000
1734,Berry Global Group,United States,12200000000,504000000,16000000000,6900000000
1735,WPG Holdings,Taiwan,22600000000,298300000,10600000000,4600000000
1736,Shandong Gold Mining,China,8400000000,253100000,19000000000,10600000000
1737,China Merchants Port Holdings,Hong Kong,1500000000,796100000,22100000000,6300000000
1738,PT Adaro Energy Indonesia,Indonesia,6100000000,1600000000,10500000000,5600000000
1739,Advantest,Japan,3400000000,430800000,4400000000,26300000000
1740,Ooredoo Q.P.S.C,Qatar,6400000000,815400000,15600000000,8700000000
1741,Pandora,Denmark,4200000000,700500000,3500000000,12800000000
1742,Bank of Queensland,Australia,3100000000,178400000,65900000000,2600000000
1743,Jinke Property Group,China,8300000000,-1300000000,29900000000,1200000000
1744,Air Lease ,United States,2500000000,593800000,30900000000,5500000000
1745,Latour Ab Investment,Sweden,2400000000,551600000,5900000000,17600000000
1746,Haidilao International Holding,China,5800000000,635400000,3500000000,14200000000
1747,Oshkosh,United States,9900000000,688900000,9500000000,7600000000
1748,Luzerner Kantonalbank,Switzerland,1400000000,314900000,65600000000,3800000000
1749,Akamai Technologies,United States,3900000000,625900000,9900000000,14500000000
1750,Qingdao Rural Commercial Bank,China,2700000000,351900000,65600000000,2200000000
1751,South State,United States,2300000000,469400000,45100000000,6200000000
1752,HubSpot,United States,2300000000,-132100000,3200000000,31400000000
1753,Domino's Pizza,United States,4500000000,540200000,1700000000,17900000000
1754,Nitto Denko,Japan,6300000000,710100000,8300000000,11100000000
1755,Carlyle Group,United States,3100000000,-643500000,20900000000,15500000000
1756,WT Microelectronics,Taiwan,21200000000,146600000,9200000000,4200000000
1757,Zenith Bank,Nigeria,2800000000,981400000,18600000000,690000000
1758,CP Axtra,Thailand,14000000000,254200000,14700000000,8900000000
1759,General Insurance Corporation Of India,India,5700000000,827500000,20900000000,7200000000
1760,EMS-Chemie Holding,Switzerland,2400000000,509200000,2600000000,19700000000
1761,F.N.B.,United States,2400000000,459700000,45900000000,5100000000
1762,Nitori Holdings,Japan,6200000000,598400000,8200000000,13400000000
1763,Bank of Lanzhou,China,2800000000,260600000,64000000000,2100000000
1764,"LG Innotek Co.,",South Korea,15600000000,470000000,8100000000,4200000000
1765,Drax Group plc,United Kingdom,9700000000,698800000,7700000000,2800000000
1766,AVIC Capital,China,2700000000,-32100000,62800000000,3700000000
1767,Jointown Pharmaceutical Group,China,20700000000,299900000,13500000000,4300000000
1768,Yes Bank,India,4000000000,155200000,48700000000,8300000000
1769,Yunnan Copper Co. Ltd.,China,20600000000,216400000,6700000000,4000000000
1770,Basler Kantonalbank,Switzerland,1600000000,188500000,62600000000,370000000
1771,Axis Capital Holdings,Bermuda,5700000000,591600000,29700000000,6100000000
1772,Bausch Health Companies,Canada,9000000000,-453400000,26900000000,2500000000
1773,Nova Ljubljanska Banka,Slovenia,1600000000,618700000,28100000000,2500000000
1774,Zhongliang Holdings ,China,9400000000,-585700000,25500000000,131000000
1775,Pentair,United Kingdom,4100000000,626300000,6700000000,13900000000
1776,CapitaMall Trust,Singapore,1200000000,642200000,18800000000,9900000000
1777,Samsung SDS,South Korea,9900000000,531800000,9300000000,9000000000
1778,FIBI Holdings,Israel,3000000000,283900000,61500000000,1500000000
1779,Mondi,United Kingdom,7900000000,652700000,11000000000,8900000000
1780,RiseSun Real Estate Development,China,8700000000,150300000,27400000000,1200000000
1781,"Iyogin Holdings,Inc.",Japan,1300000000,272900000,61200000000,2600000000
1782,Bank of Xi'an,China,2300000000,346800000,61000000000,2300000000
1783,JB Financial Group,South Korea,3000000000,434500000,47800000000,1900000000
1784,Mid-america Apartment Communities,United States,2200000000,560400000,11500000000,16100000000
1785,Burlington Stores,United States,9700000000,339600000,7700000000,12300000000
1786,Alfresa Holdings,Japan,19800000000,204400000,9600000000,2500000000
1787,Pinterest,United States,3200000000,148200000,3700000000,29000000000
1788,Rollins,United States,3200000000,441100000,2700000000,22300000000
1789,Goneo GroupClass A,China,2200000000,566600000,2900000000,15500000000
1790,Südzucker,Germany,11100000000,602000000,11400000000,3100000000
1791,Adris grupa d.d. Pref.,Croatia,8300000000,445800000,23600000000,1000000000
1792,Mobileye Global,Israel,1900000000,-166000000,15300000000,23000000000
1793,E-L Financial,Canada,3000000000,871500000,19300000000,2800000000
1794,Logitech International,Switzerland,4300000000,610800000,3600000000,14000000000
1795,Navient,United States,5000000000,190000000,59000000000,1700000000
1796,Grupo Comercial Chedraui SAB de CV Class B,Mexico,15200000000,462500000,8700000000,7200000000
1797,NH Investment & Securities,South Korea,1900000000,453000000,43600000000,3300000000
1798,Liberty Media Corporation Series A Liberty Formula One,United States,3400000000,371000000,10600000000,28300000000
1799,Hertz Global Holdings,United States,9400000000,234000000,24300000000,786000000
1800,MicroStrategy,United States,490000000,-85200000,6400000000,28100000000
1801,Fibra Uno,Mexico,1500000000,803900000,20400000000,5900000000
1802,Novatek Microelectronics Corp.,Taiwan,3500000000,746400000,3400000000,11400000000
1803,Redeia Corporacion,Spain,2200000000,745600000,16000000000,9800000000
1804,Samvardhana Motherson International,India,11400000000,241900000,9400000000,10500000000
1805,Nomura Research Institute,Japan,5100000000,550800000,6100000000,15900000000
1806,Align Technology,United States,3900000000,462300000,6200000000,20400000000
1807,Bureau Veritas,France,6300000000,544600000,7300000000,13600000000
1808,Essex Property Trust,United States,1700000000,525000000,12900000000,17100000000
1809,JA Solar Technology,China,10700000000,554300000,15200000000,6500000000
1810,Bluescope Steel,Australia,11500000000,563900000,10400000000,6300000000
1811,Henry Schein,United States,12500000000,388000000,10100000000,9600000000
1812,Deutsche Pfandbriefbank,Germany,3100000000,73500000,56200000000,837000000
1813,Hera,Italy,13600000000,423000000,16000000000,5400000000
1814,Harel Insurance Investments & Financial Services,Israel,6700000000,131500000,38700000000,1900000000
1815,KakaoBank,South Korea,2000000000,276000000,44900000000,8300000000
1816,Pinnacle West,United States,4700000000,521700000,24800000000,8900000000
1817,Founder Securities,China,1300000000,332000000,31900000000,9900000000
1818,Tongling Nonferrous Metals,China,18900000000,351100000,11400000000,7200000000
1819,Weihai City Commercial Bank,China,2500000000,244000000,55300000000,2100000000
1820,Bharat Electronics Limited,India,2200000000,432200000,4400000000,21800000000
1821,Ricoh,Japan,16200000000,305500000,15100000000,4900000000
1822,Xiamen Bank,China,1900000000,375800000,54400000000,2100000000
1823,MongoDB,United States,1700000000,-176600000,2900000000,27000000000
1824,Phoenix Holdings,Israel,6400000000,210800000,43300000000,2500000000
1825,Bank Of Gansu,China,2100000000,91600000,54800000000,676000000
1826,Cosan,Brazil,7900000000,219100000,28800000000,5200000000
1827,Zscaler,United States,1900000000,-138700000,3900000000,26800000000
1828,Bank Muscat,Oman,2200000000,499500000,36400000000,5100000000
1829,Manpower,United States,18600000000,50700000,8500000000,3700000000
1830,Diebold Nixdorf,Germany,3800000000,1500000000,3900000000,3600000000
1831,Clorox,United States,7200000000,240000000,5800000000,16800000000
1832,Metalurgica Gerdau,Brazil,13400000000,435900000,15400000000,2300000000
1833,Snap,United States,4800000000,-1300000000,7200000000,26500000000
1834,TopBuild,United States,5200000000,630800000,5300000000,12900000000
1835,Dentsu,Japan,9200000000,-117800000,23900000000,7000000000
1836,Orient Securities,China,2600000000,355200000,54100000000,3900000000
1837,CSPC Pharmaceutical Group,China,4400000000,829700000,6500000000,10100000000
1838,LS Corp,South Korea,18400000000,301200000,13600000000,3400000000
1839,Central Bank of India,India,4300000000,322200000,53700000000,6400000000
1840,Yara International,Norway,14600000000,-34900000,15700000000,7700000000
1841,Bank of Maharashtra,India,2800000000,491800000,36800000000,5500000000
1842,Shimizu,Japan,13900000000,118700000,16800000000,4000000000
1843,Healthpeak Properties,United States,2300000000,193100000,20500000000,14000000000
1844,Kawasaki Heavy Industries,Japan,12800000000,175500000,17700000000,5900000000
1845,Tradeweb Markets,United States,1400000000,402700000,7400000000,24000000000
1846,Hyakugo Bank,Japan,799000000,98800000,53500000000,1000000000
1847,Indus Towers,India,3500000000,729100000,6700000000,11100000000
1848,Kesko,Finland,12700000000,512000000,8800000000,7400000000
1849,China Power International Development,Hong Kong,6200000000,378000000,43100000000,5500000000
1850,Kakao,South Korea,5900000000,-770100000,19100000000,15000000000
1851,Trelleborg Group,Sweden,3200000000,913900000,5600000000,9300000000
1852,Steel Authority of India,India,12900000000,375300000,15600000000,8300000000
1853,CAPITEC,South Africa,2900000000,565400000,10800000000,14500000000
1854,First Quantum Minerals,Canada,5900000000,-1200000000,23500000000,11800000000
1855,Almarai,Saudi Arabia,5300000000,561600000,9300000000,14600000000
1856,Aurubis,Germany,17900000000,127800000,8300000000,3700000000
1857,Banque Centrale Populaire,Morocco,2900000000,343000000,52700000000,6000000000
1858,Nexi S.p.A.,Italy,6400000000,-1100000000,29100000000,9000000000
1859,Enstar Group,Bermuda,1000000000,813000000,19400000000,4700000000
1860,Shiga Bank,Japan,805000000,110200000,52700000000,1200000000
1861,Tryg,Denmark,6000000000,541500000,15700000000,12400000000
1862,Erie Indemnity,United States,3400000000,484400000,2600000000,18500000000
1863,Ramsay Health Care,Australia,10600000000,572300000,14100000000,7600000000
1864,Var Energi ASA,Norway,6700000000,506600000,22100000000,8300000000
1865,Viva Energy Group,Australia,17800000000,2500000,6600000000,3600000000
1866,United Bank for Africa,Nigeria,2800000000,806900000,19400000000,501000000
1867,Zall Smart Commerce Group,China,17600000000,7200000,9000000000,598000000
1868,Federal Bank,India,3200000000,468700000,38100000000,4800000000
1869,Cloudflare,United States,1400000000,-181400000,2800000000,25600000000
1870,MBH Bank Plc.,Hungary,3900000000,519000000,32100000000,6800000000
1871,PVH,United States,9200000000,663600000,11200000000,6600000000
1872,Aareal Bank,Germany,3100000000,45400000,51700000000,2200000000
1873,Kohl's,United States,17500000000,317000000,14000000000,2900000000
1874,Samsung Securities,South Korea,2500000000,415100000,44700000000,2500000000
1875,Momentum Metropolitan Holdings,South Africa,6800000000,223700000,35600000000,1600000000
1876,Jinshang Bank,China,1900000000,283100000,51000000000,1000000000
1877,Take-Two Interactive Software,United States,5300000000,-3700000000,12200000000,25200000000
1878,DLF,India,776000000,329400000,7200000000,25200000000
1879,Johnson Matthey,United Kingdom,17300000000,216900000,7900000000,4300000000
1880,Aozora Bank,Japan,1500000000,-345100000,50200000000,1800000000
1881,Guangzhou Baiyunshan Pharmaceutical Holdings,China,10700000000,572800000,10900000000,4900000000
1882,Teradyne,United States,2600000000,429400000,3400000000,20600000000
1883,Mercuries & Associates,Taiwan,3900000000,-26000000,50000000000,549000000
1884,Rentokil Initial,United Kingdom,6700000000,473600000,14200000000,13500000000
1885,Juroku  Financial Group,Japan,870000000,133600000,49800000000,1100000000
1886,Franco-Nevada,Canada,1200000000,-489800000,6100000000,24700000000
1887,Daito Trust Construction,Japan,12000000000,516500000,7100000000,6900000000
1888,nVent Electric,United Kingdom,3400000000,578400000,6200000000,13300000000
1889,Banco Davivienda ,Colombia,6000000000,-223800000,45600000000,2800000000
1890,Digital China Group,China,17000000000,167000000,6200000000,2800000000
1891,Informa plc,United Kingdom,4000000000,520800000,14700000000,14600000000
1892,Jiangxi Zhengbang Technology,China,857000000,1300000000,2500000000,3700000000
1893,Seagate Technology,Ireland,6300000000,-270000000,7100000000,20000000000
1894,Dr. Reddy's Laboratories,India,3400000000,672600000,4600000000,11600000000
1895,Avantor,United States,6900000000,260000000,12800000000,17000000000
1896,St. Galler Kantonalbank,Switzerland,1100000000,230600000,49100000000,3000000000
1897,Essential Utilities,United States,1900000000,572600000,17100000000,10900000000
1898,Hanwa,Japan,16800000000,265700000,7700000000,1700000000
1899,Yunnan Baiyao Group,China,5500000000,596500000,7900000000,12900000000
1900,Bank of Cyprus Holdings,Cyprus,1500000000,569500000,26900000000,2100000000
1901,San-In Godo Bank,Japan,777000000,116200000,48600000000,1400000000
1902,China Fortune Land Development,China,4100000000,-1200000000,48300000000,775000000
1903,Teleperformance,France,9000000000,650800000,13000000000,7000000000
1904,Inventec,Taiwan,16700000000,201700000,7900000000,6000000000
1905,OneMain Holdings,United States,5400000000,617000000,23900000000,6000000000
1906,Organon,United States,6300000000,1000000000,11900000000,5600000000
1907,FactSet Research Systems,United States,2200000000,489200000,4000000000,17100000000
1908,Varun Beverages,India,2000000000,261400000,1800000000,23600000000
1909,Steris,Ireland,5400000000,378200000,11100000000,23000000000
1910,NIO,China,7800000000,-3000000000,16600000000,11100000000
1911,Open House,Japan,8400000000,688100000,8700000000,3500000000
1912,TFI International,Canada,7500000000,485800000,6900000000,11300000000
1913,BEKB-BCBE,Switzerland,818000000,194600000,47600000000,2600000000
1914,Sabesp,Brazil,5400000000,729400000,13300000000,10500000000
1915,Scentre Group,Australia,1700000000,116100000,24300000000,11100000000
1916,IHH Healthcare,Malaysia,4600000000,647100000,11200000000,11800000000
1917,Tokyo Kiraboshi Financial Group,Japan,840000000,177400000,47500000000,848000000
1918,Shanxi Xishan Coal & Electricity Power Co. Ltd.,China,6800000000,732400000,12800000000,8500000000
1919,Wharf (Holdings),Hong Kong,2400000000,120700000,26200000000,10500000000
1920,Cameco,Canada,1900000000,174100000,7000000000,23000000000
1921,CVR Energy,United States,8800000000,656000000,4100000000,3000000000
1922,Guangzhou R&F,China,5000000000,-2800000000,47200000000,640000000
1923,Suzuken,Japan,16500000000,200700000,8100000000,2300000000
1924,Logan Property Holdings,China,6700000000,-1200000000,35000000000,588000000
1925,Schibsted ASA,Norway,1500000000,1300000000,5400000000,7400000000
1926,Taylor Morrison Home,United States,7500000000,768100000,8900000000,6400000000
1927,Barry Callebaut,Switzerland,9200000000,480900000,9700000000,9500000000
1928,NIPPON EXPRESS HOLDINGS,Japan,15800000000,169800000,14400000000,4200000000
1929,FMC,United States,4100000000,1100000000,12000000000,8000000000
1930,Ralph Lauren,United States,6600000000,587900000,7000000000,10700000000
1931,ALFA,Mexico,16400000000,-629200000,12800000000,3600000000
1932,Commercial Metals,United States,8400000000,680300000,6700000000,6700000000
1933,Taisei,Japan,12200000000,278500000,17100000000,6600000000
1934,Hologic,United States,4000000000,466500000,8700000000,17500000000
1935,Signet Jewelers,Bermuda,7200000000,810400000,6800000000,4400000000
1936,Inner Mongolia Yitai Coal,China,6800000000,879900000,12300000000,6200000000
1937,Masraf Al Rayan,Qatar,1600000000,391900000,43800000000,6200000000
1938,Saputo,Canada,12800000000,246000000,10600000000,8700000000
1939,Samsara,United States,937000000,-286700000,1700000000,22500000000
1940,China Gas Holdings,Hong Kong,10900000000,365700000,19100000000,5500000000
1941,Delek US Holdings,United States,16200000000,-77100000,7200000000,1800000000
1942,EFG International,Switzerland,2700000000,337400000,45800000000,3900000000
1943,Zhangzhou Pientzehuang Pharmaceutical,China,1500000000,418600000,2500000000,19800000000
1944,Sumec Corporation,China,16100000000,145400000,7800000000,1500000000
1945,Ipsen,France,3400000000,696700000,7000000000,10900000000
1946,Manila Electric,Philippines,7900000000,707200000,10800000000,7300000000
1947,Public Power,Greece,8800000000,413600000,21200000000,4800000000
1948,Cholamandalam Investment and Finance,India,2300000000,413100000,18800000000,13000000000
1949,Yunnan Yuntianhua,China,9200000000,614900000,7500000000,5400000000
1950,PTC,United States,2200000000,287800000,6200000000,22100000000
1951,UMB Financial,United States,2500000000,367800000,45300000000,4200000000
1952,arGEN-X,Netherlands,1200000000,-295000000,4500000000,22000000000
1953,Sharp,Japan,16100000000,-1000000000,10500000000,3400000000
1954,Kyndryl Holdings,United States,16100000000,-340000000,11000000000,6400000000
1955,Lotte,South Korea,11700000000,-68000000,17500000000,1400000000
1956,Aichi Financial Group,Japan,587000000,57400000,45100000000,838000000
1957,A.O. Smith,United States,3900000000,577300000,3200000000,12600000000
1958,NMDC,India,2500000000,779000000,3900000000,9700000000
1959,AltaGas,Canada,9300000000,470100000,17700000000,6700000000
1960,Cogent Communications,United States,1100000000,1200000000,3100000000,2900000000
1961,Axon Enterprise,United States,1700000000,262300000,3600000000,21800000000
1962,Nanto Bank,Japan,571000000,83200000,44800000000,685000000
1963,Aier Eye Hospital Group,China,2900000000,484900000,4300000000,16500000000
1964,XPO,United States,7900000000,242000000,7600000000,12800000000
1965,Toho Bank,Japan,399000000,36300000,44700000000,602000000
1966,Wisetech Global,Australia,623000000,147000000,1900000000,21700000000
1967,Celsius Holdings,United States,1400000000,263400000,1600000000,21700000000
1968,Clal Insurance Enterprises ,Israel,5400000000,59700000,44400000000,1300000000
1969,Buzzi Unicem,Italy,4700000000,1000000000,8400000000,8100000000
1970,Canadian Tire Corporation,Canada,12200000000,209300000,16600000000,5900000000
1971,Ingredion,United States,7900000000,668000000,7300000000,7900000000
1972,Ogaki Kyoritsu Bank,Japan,601000000,65500000,43900000000,569000000
1973,Euronav,Belgium,1100000000,1200000000,3700000000,4000000000
1974,Saudi Investment Bank,Saudi Arabia,2300000000,434700000,36400000000,4400000000
1975,Nordson,United States,2700000000,492800000,5200000000,15500000000
1976,H World Group,China,3200000000,523600000,8500000000,14000000000
1977,Straumann Holding,Switzerland,2700000000,273800000,4000000000,21300000000
1978,Ningbo Jintian Copper (Group),China,15500000000,76900000,3600000000,1300000000
1979,Abb India,India,1300000000,175900000,1300000000,21300000000
1980,China Merchants Energy Shipping,China,3700000000,709900000,8800000000,10300000000
1981,Fluor,United States,15500000000,304000000,6700000000,6600000000
1982,AmBank Group,Malaysia,1800000000,387700000,42200000000,3000000000
1983,Equatorial Energia,Brazil,8200000000,444100000,20100000000,7000000000
1984,Uniqa,Austria,6700000000,327200000,31600000000,2800000000
1985,Delivery Hero,Germany,10700000000,-2500000000,11900000000,9800000000
1986,Kimco Realty,United States,1900000000,350700000,19500000000,13000000000
1987,Puig Brands,Spain,4700000000,503000000,8500000000,14800000000
1988,Zhejiang Construction Investment Group,China,12500000000,36000000,16100000000,1400000000
1989,Keiyo Bank,Japan,474000000,75200000,43300000000,634000000
1990,Sun Communities,United States,3300000000,153100000,17100000000,15200000000
1991,Roblox,United States,2900000000,-1200000000,6300000000,21100000000
1992,China Merchants Port Group,China,2200000000,524100000,27500000000,6700000000
1993,DraftKings,United States,4100000000,-547600000,3800000000,21100000000
1994,Guangdong Construction Engineering Group,China,10900000000,208800000,18100000000,2300000000
1995,Angang Steel,China,15200000000,-665100000,13600000000,1800000000
1996,Sichuan Chuantou Energy,China,201000000,632700000,8600000000,11300000000
